x,y
0.0625,2.53125
0.03125,2.5625
0.0,2.53125
0.125,2.53125
0.09375,2.5625
0.1875,2.53125
0.15625,2.5625
0.25,2.53125
0.21875,2.5625
0.3125,2.53125
0.28125,2.5625
0.375,2.53125
0.34375,2.5625
0.4375,2.53125
0.40625,2.5625
0.5,2.53125
0.46875,2.5625
0.5625,2.53125
0.53125,2.5625
0.625,2.53125
0.59375,2.5625
0.6875,2.53125
0.65625,2.5625
0.75,2.53125
0.71875,2.5625
0.8125,2.53125
0.78125,2.5625
0.875,2.53125
0.84375,2.5625
0.9375,2.53125
0.90625,2.5625
1.0,2.53125
0.96875,2.5625
1.0625,2.53125
1.03125,2.5625
1.125,2.53125
1.09375,2.5625
1.1875,2.53125
1.15625,2.5625
1.25,2.53125
1.21875,2.5625
1.3125,2.53125
1.28125,2.5625
1.375,2.53125
1.34375,2.5625
1.4375,2.53125
1.40625,2.5625
1.5,2.53125
1.46875,2.5625
1.5625,2.53125
1.53125,2.5625
1.625,2.53125
1.59375,2.5625
1.6875,2.53125
1.65625,2.5625
1.75,2.53125
1.71875,2.5625
1.8125,2.53125
1.78125,2.5625
1.875,2.53125
1.84375,2.5625
1.9375,2.53125
1.90625,2.5625
2.0,2.53125
1.96875,2.5625
0.0625,2.59375
0.03125,2.625
0.0,2.59375
0.125,2.59375
0.09375,2.625
0.1875,2.59375
0.15625,2.625
0.25,2.59375
0.21875,2.625
0.3125,2.59375
0.28125,2.625
0.375,2.59375
0.34375,2.625
0.4375,2.59375
0.40625,2.625
0.5,2.59375
0.46875,2.625
0.5625,2.59375
0.53125,2.625
0.625,2.59375
0.59375,2.625
0.6875,2.59375
0.65625,2.625
0.75,2.59375
0.71875,2.625
0.8125,2.59375
0.78125,2.625
0.875,2.59375
0.84375,2.625
0.9375,2.59375
0.90625,2.625
1.0,2.59375
0.96875,2.625
1.0625,2.59375
1.03125,2.625
1.125,2.59375
1.09375,2.625
1.1875,2.59375
1.15625,2.625
1.25,2.59375
1.21875,2.625
1.3125,2.59375
1.28125,2.625
1.375,2.59375
1.34375,2.625
1.4375,2.59375
1.40625,2.625
1.5,2.59375
1.46875,2.625
1.5625,2.59375
1.53125,2.625
1.625,2.59375
1.59375,2.625
1.6875,2.59375
1.65625,2.625
1.75,2.59375
1.71875,2.625
1.8125,2.59375
1.78125,2.625
1.875,2.59375
1.84375,2.625
1.9375,2.59375
1.90625,2.625
2.0,2.59375
1.96875,2.625
0.0625,2.65625
0.03125,2.6875
0.0,2.65625
0.125,2.65625
0.09375,2.6875
0.1875,2.65625
0.15625,2.6875
0.25,2.65625
0.21875,2.6875
0.3125,2.65625
0.28125,2.6875
0.375,2.65625
0.34375,2.6875
0.4375,2.65625
0.40625,2.6875
0.5,2.65625
0.46875,2.6875
0.5625,2.65625
0.53125,2.6875
0.625,2.65625
0.59375,2.6875
0.6875,2.65625
0.65625,2.6875
0.75,2.65625
0.71875,2.6875
0.8125,2.65625
0.78125,2.6875
0.875,2.65625
0.84375,2.6875
0.9375,2.65625
0.90625,2.6875
1.0,2.65625
0.96875,2.6875
1.0625,2.65625
1.03125,2.6875
1.125,2.65625
1.09375,2.6875
1.1875,2.65625
1.15625,2.6875
1.25,2.65625
1.21875,2.6875
1.3125,2.65625
1.28125,2.6875
1.375,2.65625
1.34375,2.6875
1.4375,2.65625
1.40625,2.6875
1.5,2.65625
1.46875,2.6875
1.5625,2.65625
1.53125,2.6875
1.625,2.65625
1.59375,2.6875
1.6875,2.65625
1.65625,2.6875
1.75,2.65625
1.71875,2.6875
1.8125,2.65625
1.78125,2.6875
1.875,2.65625
1.84375,2.6875
1.9375,2.65625
1.90625,2.6875
2.0,2.65625
1.96875,2.6875
0.0625,2.71875
0.03125,2.75
0.0,2.71875
0.125,2.71875
0.09375,2.75
0.1875,2.71875
0.15625,2.75
0.25,2.71875
0.21875,2.75
0.3125,2.71875
0.28125,2.75
0.375,2.71875
0.34375,2.75
0.4375,2.71875
0.40625,2.75
0.5,2.71875
0.46875,2.75
0.5625,2.71875
0.53125,2.75
0.625,2.71875
0.59375,2.75
0.6875,2.71875
0.65625,2.75
0.75,2.71875
0.71875,2.75
0.8125,2.71875
0.78125,2.75
0.875,2.71875
0.84375,2.75
0.9375,2.71875
0.90625,2.75
1.0,2.71875
0.96875,2.75
1.0625,2.71875
1.03125,2.75
1.125,2.71875
1.09375,2.75
1.1875,2.71875
1.15625,2.75
1.25,2.71875
1.21875,2.75
1.3125,2.71875
1.28125,2.75
1.375,2.71875
1.34375,2.75
1.4375,2.71875
1.40625,2.75
1.5,2.71875
1.46875,2.75
1.5625,2.71875
1.53125,2.75
1.625,2.71875
1.59375,2.75
1.6875,2.71875
1.65625,2.75
1.75,2.71875
1.71875,2.75
1.8125,2.71875
1.78125,2.75
1.875,2.71875
1.84375,2.75
1.9375,2.71875
1.90625,2.75
2.0,2.71875
1.96875,2.75
0.0625,2.78125
0.03125,2.8125
0.0,2.78125
0.125,2.78125
0.09375,2.8125
0.1875,2.78125
0.15625,2.8125
0.25,2.78125
0.21875,2.8125
0.3125,2.78125
0.28125,2.8125
0.375,2.78125
0.34375,2.8125
0.4375,2.78125
0.40625,2.8125
0.5,2.78125
0.46875,2.8125
0.5625,2.78125
0.53125,2.8125
0.625,2.78125
0.59375,2.8125
0.6875,2.78125
0.65625,2.8125
0.75,2.78125
0.71875,2.8125
0.8125,2.78125
0.78125,2.8125
0.875,2.78125
0.84375,2.8125
0.9375,2.78125
0.90625,2.8125
1.0,2.78125
0.96875,2.8125
1.0625,2.78125
1.03125,2.8125
1.125,2.78125
1.09375,2.8125
1.1875,2.78125
1.15625,2.8125
1.25,2.78125
1.21875,2.8125
1.3125,2.78125
1.28125,2.8125
1.375,2.78125
1.34375,2.8125
1.4375,2.78125
1.40625,2.8125
1.5,2.78125
1.46875,2.8125
1.5625,2.78125
1.53125,2.8125
1.625,2.78125
1.59375,2.8125
1.6875,2.78125
1.65625,2.8125
1.75,2.78125
1.71875,2.8125
1.8125,2.78125
1.78125,2.8125
1.875,2.78125
1.84375,2.8125
1.9375,2.78125
1.90625,2.8125
2.0,2.78125
1.96875,2.8125
0.0625,2.84375
0.03125,2.875
0.0,2.84375
0.125,2.84375
0.09375,2.875
0.1875,2.84375
0.15625,2.875
0.25,2.84375
0.21875,2.875
0.3125,2.84375
0.28125,2.875
0.375,2.84375
0.34375,2.875
0.4375,2.84375
0.40625,2.875
0.5,2.84375
0.46875,2.875
0.5625,2.84375
0.53125,2.875
0.625,2.84375
0.59375,2.875
0.6875,2.84375
0.65625,2.875
0.75,2.84375
0.71875,2.875
0.8125,2.84375
0.78125,2.875
0.875,2.84375
0.84375,2.875
0.9375,2.84375
0.90625,2.875
1.0,2.84375
0.96875,2.875
1.0625,2.84375
1.03125,2.875
1.125,2.84375
1.09375,2.875
1.1875,2.84375
1.15625,2.875
1.25,2.84375
1.21875,2.875
1.3125,2.84375
1.28125,2.875
1.375,2.84375
1.34375,2.875
1.4375,2.84375
1.40625,2.875
1.5,2.84375
1.46875,2.875
1.5625,2.84375
1.53125,2.875
1.625,2.84375
1.59375,2.875
1.6875,2.84375
1.65625,2.875
1.75,2.84375
1.71875,2.875
1.8125,2.84375
1.78125,2.875
1.875,2.84375
1.84375,2.875
1.9375,2.84375
1.90625,2.875
2.0,2.84375
1.96875,2.875
0.0625,2.90625
0.03125,2.9375
0.0,2.90625
0.125,2.90625
0.09375,2.9375
0.1875,2.90625
0.15625,2.9375
0.25,2.90625
0.21875,2.9375
0.3125,2.90625
0.28125,2.9375
0.375,2.90625
0.34375,2.9375
0.4375,2.90625
0.40625,2.9375
0.5,2.90625
0.46875,2.9375
0.5625,2.90625
0.53125,2.9375
0.625,2.90625
0.59375,2.9375
0.6875,2.90625
0.65625,2.9375
0.75,2.90625
0.71875,2.9375
0.8125,2.90625
0.78125,2.9375
0.875,2.90625
0.84375,2.9375
0.9375,2.90625
0.90625,2.9375
1.0,2.90625
0.96875,2.9375
1.0625,2.90625
1.03125,2.9375
1.125,2.90625
1.09375,2.9375
1.1875,2.90625
1.15625,2.9375
1.25,2.90625
1.21875,2.9375
1.3125,2.90625
1.28125,2.9375
1.375,2.90625
1.34375,2.9375
1.4375,2.90625
1.40625,2.9375
1.5,2.90625
1.46875,2.9375
1.5625,2.90625
1.53125,2.9375
1.625,2.90625
1.59375,2.9375
1.6875,2.90625
1.65625,2.9375
1.75,2.90625
1.71875,2.9375
1.8125,2.90625
1.78125,2.9375
1.875,2.90625
1.84375,2.9375
1.9375,2.90625
1.90625,2.9375
2.0,2.90625
1.96875,2.9375
0.0625,2.96875
0.03125,3.0
0.0,2.96875
0.125,2.96875
0.09375,3.0
0.1875,2.96875
0.15625,3.0
0.25,2.96875
0.21875,3.0
0.3125,2.96875
0.28125,3.0
0.375,2.96875
0.34375,3.0
0.4375,2.96875
0.40625,3.0
0.5,2.96875
0.46875,3.0
0.5625,2.96875
0.53125,3.0
0.625,2.96875
0.59375,3.0
0.6875,2.96875
0.65625,3.0
0.75,2.96875
0.71875,3.0
0.8125,2.96875
0.78125,3.0
0.875,2.96875
0.84375,3.0
0.9375,2.96875
0.90625,3.0
1.0,2.96875
0.96875,3.0
1.0625,2.96875
1.03125,3.0
1.125,2.96875
1.09375,3.0
1.1875,2.96875
1.15625,3.0
1.25,2.96875
1.21875,3.0
1.3125,2.96875
1.28125,3.0
1.375,2.96875
1.34375,3.0
1.4375,2.96875
1.40625,3.0
1.5,2.96875
1.46875,3.0
1.5625,2.96875
1.53125,3.0
1.625,2.96875
1.59375,3.0
1.6875,2.96875
1.65625,3.0
1.75,2.96875
1.71875,3.0
1.8125,2.96875
1.78125,3.0
1.875,2.96875
1.84375,3.0
1.9375,2.96875
1.90625,3.0
2.0,2.96875
1.96875,3.0
0.0625,3.03125
0.03125,3.0625
0.0,3.03125
0.125,3.03125
0.09375,3.0625
0.1875,3.03125
0.15625,3.0625
0.25,3.03125
0.21875,3.0625
0.3125,3.03125
0.28125,3.0625
0.375,3.03125
0.34375,3.0625
0.4375,3.03125
0.40625,3.0625
0.5,3.03125
0.46875,3.0625
0.5625,3.03125
0.53125,3.0625
0.625,3.03125
0.59375,3.0625
0.6875,3.03125
0.65625,3.0625
0.75,3.03125
0.71875,3.0625
0.8125,3.03125
0.78125,3.0625
0.875,3.03125
0.84375,3.0625
0.9375,3.03125
0.90625,3.0625
1.0,3.03125
0.96875,3.0625
1.0625,3.03125
1.03125,3.0625
1.125,3.03125
1.09375,3.0625
1.1875,3.03125
1.15625,3.0625
1.25,3.03125
1.21875,3.0625
1.3125,3.03125
1.28125,3.0625
1.375,3.03125
1.34375,3.0625
1.4375,3.03125
1.40625,3.0625
1.5,3.03125
1.46875,3.0625
1.5625,3.03125
1.53125,3.0625
1.625,3.03125
1.59375,3.0625
1.6875,3.03125
1.65625,3.0625
1.75,3.03125
1.71875,3.0625
1.8125,3.03125
1.78125,3.0625
1.875,3.03125
1.84375,3.0625
1.9375,3.03125
1.90625,3.0625
2.0,3.03125
1.96875,3.0625
0.0625,3.09375
0.03125,3.125
0.0,3.09375
0.125,3.09375
0.09375,3.125
0.1875,3.09375
0.15625,3.125
0.25,3.09375
0.21875,3.125
0.3125,3.09375
0.28125,3.125
0.375,3.09375
0.34375,3.125
0.4375,3.09375
0.40625,3.125
0.5,3.09375
0.46875,3.125
0.5625,3.09375
0.53125,3.125
0.625,3.09375
0.59375,3.125
0.6875,3.09375
0.65625,3.125
0.75,3.09375
0.71875,3.125
0.8125,3.09375
0.78125,3.125
0.875,3.09375
0.84375,3.125
0.9375,3.09375
0.90625,3.125
1.0,3.09375
0.96875,3.125
1.0625,3.09375
1.03125,3.125
1.125,3.09375
1.09375,3.125
1.1875,3.09375
1.15625,3.125
1.25,3.09375
1.21875,3.125
1.3125,3.09375
1.28125,3.125
1.375,3.09375
1.34375,3.125
1.4375,3.09375
1.40625,3.125
1.5,3.09375
1.46875,3.125
1.5625,3.09375
1.53125,3.125
1.625,3.09375
1.59375,3.125
1.6875,3.09375
1.65625,3.125
1.75,3.09375
1.71875,3.125
1.8125,3.09375
1.78125,3.125
1.875,3.09375
1.84375,3.125
1.9375,3.09375
1.90625,3.125
2.0,3.09375
1.96875,3.125
0.0625,3.15625
0.03125,3.1875
0.0,3.15625
0.125,3.15625
0.09375,3.1875
0.1875,3.15625
0.15625,3.1875
0.25,3.15625
0.21875,3.1875
0.3125,3.15625
0.28125,3.1875
0.375,3.15625
0.34375,3.1875
0.4375,3.15625
0.40625,3.1875
0.5,3.15625
0.46875,3.1875
0.5625,3.15625
0.53125,3.1875
0.625,3.15625
0.59375,3.1875
0.6875,3.15625
0.65625,3.1875
0.75,3.15625
0.71875,3.1875
0.8125,3.15625
0.78125,3.1875
0.875,3.15625
0.84375,3.1875
0.9375,3.15625
0.90625,3.1875
1.0,3.15625
0.96875,3.1875
1.0625,3.15625
1.03125,3.1875
1.125,3.15625
1.09375,3.1875
1.1875,3.15625
1.15625,3.1875
1.25,3.15625
1.21875,3.1875
1.3125,3.15625
1.28125,3.1875
1.375,3.15625
1.34375,3.1875
1.4375,3.15625
1.40625,3.1875
1.5,3.15625
1.46875,3.1875
1.5625,3.15625
1.53125,3.1875
1.625,3.15625
1.59375,3.1875
1.6875,3.15625
1.65625,3.1875
1.75,3.15625
1.71875,3.1875
1.8125,3.15625
1.78125,3.1875
1.875,3.15625
1.84375,3.1875
1.9375,3.15625
1.90625,3.1875
2.0,3.15625
1.96875,3.1875
0.0625,3.21875
0.03125,3.25
0.0,3.21875
0.125,3.21875
0.09375,3.25
0.1875,3.21875
0.15625,3.25
0.25,3.21875
0.21875,3.25
0.3125,3.21875
0.28125,3.25
0.375,3.21875
0.34375,3.25
0.4375,3.21875
0.40625,3.25
0.5,3.21875
0.46875,3.25
0.5625,3.21875
0.53125,3.25
0.625,3.21875
0.59375,3.25
0.6875,3.21875
0.65625,3.25
0.75,3.21875
0.71875,3.25
0.8125,3.21875
0.78125,3.25
0.875,3.21875
0.84375,3.25
0.9375,3.21875
0.90625,3.25
1.0,3.21875
0.96875,3.25
1.0625,3.21875
1.03125,3.25
1.125,3.21875
1.09375,3.25
1.1875,3.21875
1.15625,3.25
1.25,3.21875
1.21875,3.25
1.3125,3.21875
1.28125,3.25
1.375,3.21875
1.34375,3.25
1.4375,3.21875
1.40625,3.25
1.5,3.21875
1.46875,3.25
1.5625,3.21875
1.53125,3.25
1.625,3.21875
1.59375,3.25
1.6875,3.21875
1.65625,3.25
1.75,3.21875
1.71875,3.25
1.8125,3.21875
1.78125,3.25
1.875,3.21875
1.84375,3.25
1.9375,3.21875
1.90625,3.25
2.0,3.21875
1.96875,3.25
0.0625,3.28125
0.03125,3.3125
0.0,3.28125
0.125,3.28125
0.09375,3.3125
0.1875,3.28125
0.15625,3.3125
0.25,3.28125
0.21875,3.3125
0.3125,3.28125
0.28125,3.3125
0.375,3.28125
0.34375,3.3125
0.4375,3.28125
0.40625,3.3125
0.5,3.28125
0.46875,3.3125
0.5625,3.28125
0.53125,3.3125
0.625,3.28125
0.59375,3.3125
0.6875,3.28125
0.65625,3.3125
0.75,3.28125
0.71875,3.3125
0.8125,3.28125
0.78125,3.3125
0.875,3.28125
0.84375,3.3125
0.9375,3.28125
0.90625,3.3125
1.0,3.28125
0.96875,3.3125
1.0625,3.28125
1.03125,3.3125
1.125,3.28125
1.09375,3.3125
1.1875,3.28125
1.15625,3.3125
1.25,3.28125
1.21875,3.3125
1.3125,3.28125
1.28125,3.3125
1.375,3.28125
1.34375,3.3125
1.4375,3.28125
1.40625,3.3125
1.5,3.28125
1.46875,3.3125
1.5625,3.28125
1.53125,3.3125
1.625,3.28125
1.59375,3.3125
1.6875,3.28125
1.65625,3.3125
1.75,3.28125
1.71875,3.3125
1.8125,3.28125
1.78125,3.3125
1.875,3.28125
1.84375,3.3125
1.9375,3.28125
1.90625,3.3125
2.0,3.28125
1.96875,3.3125
0.0625,3.34375
0.03125,3.375
0.0,3.34375
0.125,3.34375
0.09375,3.375
0.1875,3.34375
0.15625,3.375
0.25,3.34375
0.21875,3.375
0.3125,3.34375
0.28125,3.375
0.375,3.34375
0.34375,3.375
0.4375,3.34375
0.40625,3.375
0.5,3.34375
0.46875,3.375
0.5625,3.34375
0.53125,3.375
0.625,3.34375
0.59375,3.375
0.6875,3.34375
0.65625,3.375
0.75,3.34375
0.71875,3.375
0.8125,3.34375
0.78125,3.375
0.875,3.34375
0.84375,3.375
0.9375,3.34375
0.90625,3.375
1.0,3.34375
0.96875,3.375
1.0625,3.34375
1.03125,3.375
1.125,3.34375
1.09375,3.375
1.1875,3.34375
1.15625,3.375
1.25,3.34375
1.21875,3.375
1.3125,3.34375
1.28125,3.375
1.375,3.34375
1.34375,3.375
1.4375,3.34375
1.40625,3.375
1.5,3.34375
1.46875,3.375
1.5625,3.34375
1.53125,3.375
1.625,3.34375
1.59375,3.375
1.6875,3.34375
1.65625,3.375
1.75,3.34375
1.71875,3.375
1.8125,3.34375
1.78125,3.375
1.875,3.34375
1.84375,3.375
1.9375,3.34375
1.90625,3.375
2.0,3.34375
1.96875,3.375
0.0625,3.40625
0.03125,3.4375
0.0,3.40625
0.125,3.40625
0.09375,3.4375
0.1875,3.40625
0.15625,3.4375
0.25,3.40625
0.21875,3.4375
0.3125,3.40625
0.28125,3.4375
0.375,3.40625
0.34375,3.4375
0.4375,3.40625
0.40625,3.4375
0.5,3.40625
0.46875,3.4375
0.5625,3.40625
0.53125,3.4375
0.625,3.40625
0.59375,3.4375
0.6875,3.40625
0.65625,3.4375
0.75,3.40625
0.71875,3.4375
0.8125,3.40625
0.78125,3.4375
0.875,3.40625
0.84375,3.4375
0.9375,3.40625
0.90625,3.4375
1.0,3.40625
0.96875,3.4375
1.0625,3.40625
1.03125,3.4375
1.125,3.40625
1.09375,3.4375
1.1875,3.40625
1.15625,3.4375
1.25,3.40625
1.21875,3.4375
1.3125,3.40625
1.28125,3.4375
1.375,3.40625
1.34375,3.4375
1.4375,3.40625
1.40625,3.4375
1.5,3.40625
1.46875,3.4375
1.5625,3.40625
1.53125,3.4375
1.625,3.40625
1.59375,3.4375
1.6875,3.40625
1.65625,3.4375
1.75,3.40625
1.71875,3.4375
1.8125,3.40625
1.78125,3.4375
1.875,3.40625
1.84375,3.4375
1.9375,3.40625
1.90625,3.4375
2.0,3.40625
1.96875,3.4375
0.0625,3.46875
0.03125,3.5
0.0,3.46875
0.125,3.46875
0.09375,3.5
0.1875,3.46875
0.15625,3.5
0.25,3.46875
0.21875,3.5
0.3125,3.46875
0.28125,3.5
0.375,3.46875
0.34375,3.5
0.4375,3.46875
0.40625,3.5
0.5,3.46875
0.46875,3.5
0.5625,3.46875
0.53125,3.5
0.625,3.46875
0.59375,3.5
0.6875,3.46875
0.65625,3.5
0.75,3.46875
0.71875,3.5
0.8125,3.46875
0.78125,3.5
0.875,3.46875
0.84375,3.5
0.9375,3.46875
0.90625,3.5
1.0,3.46875
0.96875,3.5
1.0625,3.46875
1.03125,3.5
1.125,3.46875
1.09375,3.5
1.1875,3.46875
1.15625,3.5
1.25,3.46875
1.21875,3.5
1.3125,3.46875
1.28125,3.5
1.375,3.46875
1.34375,3.5
1.4375,3.46875
1.40625,3.5
1.5,3.46875
1.46875,3.5
1.5625,3.46875
1.53125,3.5
1.625,3.46875
1.59375,3.5
1.6875,3.46875
1.65625,3.5
1.75,3.46875
1.71875,3.5
1.8125,3.46875
1.78125,3.5
1.875,3.46875
1.84375,3.5
1.9375,3.46875
1.90625,3.5
2.0,3.46875
1.96875,3.5
0.0625,3.53125
0.03125,3.5625
0.0,3.53125
0.125,3.53125
0.09375,3.5625
0.1875,3.53125
0.15625,3.5625
0.25,3.53125
0.21875,3.5625
0.3125,3.53125
0.28125,3.5625
0.375,3.53125
0.34375,3.5625
0.4375,3.53125
0.40625,3.5625
0.5,3.53125
0.46875,3.5625
0.5625,3.53125
0.53125,3.5625
0.625,3.53125
0.59375,3.5625
0.6875,3.53125
0.65625,3.5625
0.75,3.53125
0.71875,3.5625
0.8125,3.53125
0.78125,3.5625
0.875,3.53125
0.84375,3.5625
0.9375,3.53125
0.90625,3.5625
1.0,3.53125
0.96875,3.5625
1.0625,3.53125
1.03125,3.5625
1.125,3.53125
1.09375,3.5625
1.1875,3.53125
1.15625,3.5625
1.25,3.53125
1.21875,3.5625
1.3125,3.53125
1.28125,3.5625
1.375,3.53125
1.34375,3.5625
1.4375,3.53125
1.40625,3.5625
1.5,3.53125
1.46875,3.5625
1.5625,3.53125
1.53125,3.5625
1.625,3.53125
1.59375,3.5625
1.6875,3.53125
1.65625,3.5625
1.75,3.53125
1.71875,3.5625
1.8125,3.53125
1.78125,3.5625
1.875,3.53125
1.84375,3.5625
1.9375,3.53125
1.90625,3.5625
2.0,3.53125
1.96875,3.5625
0.0625,3.59375
0.03125,3.625
0.0,3.59375
0.125,3.59375
0.09375,3.625
0.1875,3.59375
0.15625,3.625
0.25,3.59375
0.21875,3.625
0.3125,3.59375
0.28125,3.625
0.375,3.59375
0.34375,3.625
0.4375,3.59375
0.40625,3.625
0.5,3.59375
0.46875,3.625
0.5625,3.59375
0.53125,3.625
0.625,3.59375
0.59375,3.625
0.6875,3.59375
0.65625,3.625
0.75,3.59375
0.71875,3.625
0.8125,3.59375
0.78125,3.625
0.875,3.59375
0.84375,3.625
0.9375,3.59375
0.90625,3.625
1.0,3.59375
0.96875,3.625
1.0625,3.59375
1.03125,3.625
1.125,3.59375
1.09375,3.625
1.1875,3.59375
1.15625,3.625
1.25,3.59375
1.21875,3.625
1.3125,3.59375
1.28125,3.625
1.375,3.59375
1.34375,3.625
1.4375,3.59375
1.40625,3.625
1.5,3.59375
1.46875,3.625
1.5625,3.59375
1.53125,3.625
1.625,3.59375
1.59375,3.625
1.6875,3.59375
1.65625,3.625
1.75,3.59375
1.71875,3.625
1.8125,3.59375
1.78125,3.625
1.875,3.59375
1.84375,3.625
1.9375,3.59375
1.90625,3.625
2.0,3.59375
1.96875,3.625
0.0625,3.65625
0.03125,3.6875
0.0,3.65625
0.125,3.65625
0.09375,3.6875
0.1875,3.65625
0.15625,3.6875
0.25,3.65625
0.21875,3.6875
0.3125,3.65625
0.28125,3.6875
0.375,3.65625
0.34375,3.6875
0.4375,3.65625
0.40625,3.6875
0.5,3.65625
0.46875,3.6875
0.5625,3.65625
0.53125,3.6875
0.625,3.65625
0.59375,3.6875
0.6875,3.65625
0.65625,3.6875
0.75,3.65625
0.71875,3.6875
0.8125,3.65625
0.78125,3.6875
0.875,3.65625
0.84375,3.6875
0.9375,3.65625
0.90625,3.6875
1.0,3.65625
0.96875,3.6875
1.0625,3.65625
1.03125,3.6875
1.125,3.65625
1.09375,3.6875
1.1875,3.65625
1.15625,3.6875
1.25,3.65625
1.21875,3.6875
1.3125,3.65625
1.28125,3.6875
1.375,3.65625
1.34375,3.6875
1.4375,3.65625
1.40625,3.6875
1.5,3.65625
1.46875,3.6875
1.5625,3.65625
1.53125,3.6875
1.625,3.65625
1.59375,3.6875
1.6875,3.65625
1.65625,3.6875
1.75,3.65625
1.71875,3.6875
1.8125,3.65625
1.78125,3.6875
1.875,3.65625
1.84375,3.6875
1.9375,3.65625
1.90625,3.6875
2.0,3.65625
1.96875,3.6875
0.0625,3.71875
0.03125,3.75
0.0,3.71875
0.125,3.71875
0.09375,3.75
0.1875,3.71875
0.15625,3.75
0.25,3.71875
0.21875,3.75
0.3125,3.71875
0.28125,3.75
0.375,3.71875
0.34375,3.75
0.4375,3.71875
0.40625,3.75
0.5,3.71875
0.46875,3.75
0.5625,3.71875
0.53125,3.75
0.625,3.71875
0.59375,3.75
0.6875,3.71875
0.65625,3.75
0.75,3.71875
0.71875,3.75
0.8125,3.71875
0.78125,3.75
0.875,3.71875
0.84375,3.75
0.9375,3.71875
0.90625,3.75
1.0,3.71875
0.96875,3.75
1.0625,3.71875
1.03125,3.75
1.125,3.71875
1.09375,3.75
1.1875,3.71875
1.15625,3.75
1.25,3.71875
1.21875,3.75
1.3125,3.71875
1.28125,3.75
1.375,3.71875
1.34375,3.75
1.4375,3.71875
1.40625,3.75
1.5,3.71875
1.46875,3.75
1.5625,3.71875
1.53125,3.75
1.625,3.71875
1.59375,3.75
1.6875,3.71875
1.65625,3.75
1.75,3.71875
1.71875,3.75
1.8125,3.71875
1.78125,3.75
1.875,3.71875
1.84375,3.75
1.9375,3.71875
1.90625,3.75
2.0,3.71875
1.96875,3.75
0.0625,3.78125
0.03125,3.8125
0.0,3.78125
0.125,3.78125
0.09375,3.8125
0.1875,3.78125
0.15625,3.8125
0.25,3.78125
0.21875,3.8125
0.3125,3.78125
0.28125,3.8125
0.375,3.78125
0.34375,3.8125
0.4375,3.78125
0.40625,3.8125
0.5,3.78125
0.46875,3.8125
0.5625,3.78125
0.53125,3.8125
0.625,3.78125
0.59375,3.8125
0.6875,3.78125
0.65625,3.8125
0.75,3.78125
0.71875,3.8125
0.8125,3.78125
0.78125,3.8125
0.875,3.78125
0.84375,3.8125
0.9375,3.78125
0.90625,3.8125
1.0,3.78125
0.96875,3.8125
1.0625,3.78125
1.03125,3.8125
1.125,3.78125
1.09375,3.8125
1.1875,3.78125
1.15625,3.8125
1.25,3.78125
1.21875,3.8125
1.3125,3.78125
1.28125,3.8125
1.375,3.78125
1.34375,3.8125
1.4375,3.78125
1.40625,3.8125
1.5,3.78125
1.46875,3.8125
1.5625,3.78125
1.53125,3.8125
1.625,3.78125
1.59375,3.8125
1.6875,3.78125
1.65625,3.8125
1.75,3.78125
1.71875,3.8125
1.8125,3.78125
1.78125,3.8125
1.875,3.78125
1.84375,3.8125
1.9375,3.78125
1.90625,3.8125
2.0,3.78125
1.96875,3.8125
0.0625,3.84375
0.03125,3.875
0.0,3.84375
0.125,3.84375
0.09375,3.875
0.1875,3.84375
0.15625,3.875
0.25,3.84375
0.21875,3.875
0.3125,3.84375
0.28125,3.875
0.375,3.84375
0.34375,3.875
0.4375,3.84375
0.40625,3.875
0.5,3.84375
0.46875,3.875
0.5625,3.84375
0.53125,3.875
0.625,3.84375
0.59375,3.875
0.6875,3.84375
0.65625,3.875
0.75,3.84375
0.71875,3.875
0.8125,3.84375
0.78125,3.875
0.875,3.84375
0.84375,3.875
0.9375,3.84375
0.90625,3.875
1.0,3.84375
0.96875,3.875
1.0625,3.84375
1.03125,3.875
1.125,3.84375
1.09375,3.875
1.1875,3.84375
1.15625,3.875
1.25,3.84375
1.21875,3.875
1.3125,3.84375
1.28125,3.875
1.375,3.84375
1.34375,3.875
1.4375,3.84375
1.40625,3.875
1.5,3.84375
1.46875,3.875
1.5625,3.84375
1.53125,3.875
1.625,3.84375
1.59375,3.875
1.6875,3.84375
1.65625,3.875
1.75,3.84375
1.71875,3.875
1.8125,3.84375
1.78125,3.875
1.875,3.84375
1.84375,3.875
1.9375,3.84375
1.90625,3.875
2.0,3.84375
1.96875,3.875
0.0625,3.90625
0.03125,3.9375
0.0,3.90625
0.125,3.90625
0.09375,3.9375
0.1875,3.90625
0.15625,3.9375
0.25,3.90625
0.21875,3.9375
0.3125,3.90625
0.28125,3.9375
0.375,3.90625
0.34375,3.9375
0.4375,3.90625
0.40625,3.9375
0.5,3.90625
0.46875,3.9375
0.5625,3.90625
0.53125,3.9375
0.625,3.90625
0.59375,3.9375
0.6875,3.90625
0.65625,3.9375
0.75,3.90625
0.71875,3.9375
0.8125,3.90625
0.78125,3.9375
0.875,3.90625
0.84375,3.9375
0.9375,3.90625
0.90625,3.9375
1.0,3.90625
0.96875,3.9375
1.0625,3.90625
1.03125,3.9375
1.125,3.90625
1.09375,3.9375
1.1875,3.90625
1.15625,3.9375
1.25,3.90625
1.21875,3.9375
1.3125,3.90625
1.28125,3.9375
