x,y
1.60000002,3.0999999
1.70000005,3.0999999
1.79999995,3.0999999
1.89999998,3.0999999
2.,3.0999999
0.,3.20000005
0.100000001,3.20000005
0.200000003,3.20000005
0.300000012,3.20000005
0.400000006,3.20000005
0.5,3.20000005
0.600000024,3.20000005
0.699999988,3.20000005
0.800000012,3.20000005
0.899999976,3.20000005
1.,3.20000005
1.10000002,3.20000005
1.20000005,3.20000005
1.29999995,3.20000005
1.39999998,3.20000005
1.5,3.20000005
1.60000002,3.20000005
1.70000005,3.20000005
1.79999995,3.20000005
1.89999998,3.20000005
2.,3.20000005
0.,3.29999995
0.100000001,3.29999995
0.200000003,3.29999995
0.300000012,3.29999995
0.400000006,3.29999995
0.5,3.29999995
0.600000024,3.29999995
0.699999988,3.29999995
0.800000012,3.29999995
0.899999976,3.29999995
1.,3.29999995
1.10000002,3.29999995
1.20000005,3.29999995
1.29999995,3.29999995
1.39999998,3.29999995
1.5,3.29999995
1.60000002,3.29999995
1.70000005,3.29999995
1.79999995,3.29999995
1.89999998,3.29999995
2.,3.29999995
0.,3.4000001
0.100000001,3.4000001
0.200000003,3.4000001
0.300000012,3.4000001
0.400000006,3.4000001
0.5,3.4000001
0.600000024,3.4000001
0.699999988,3.4000001
0.800000012,3.4000001
0.899999976,3.4000001
1.,3.4000001
1.10000002,3.4000001
1.20000005,3.4000001
1.29999995,3.4000001
1.39999998,3.4000001
1.5,3.4000001
1.60000002,3.4000001
1.70000005,3.4000001
1.79999995,3.4000001
1.89999998,3.4000001
2.,3.4000001
0.,3.5
0.100000001,3.5
0.200000003,3.5
0.300000012,3.5
0.400000006,3.5
0.5,3.5
0.600000024,3.5
0.699999988,3.5
0.800000012,3.5
0.899999976,3.5
1.,3.5
1.10000002,3.5
1.20000005,3.5
1.29999995,3.5
1.39999998,3.5
1.5,3.5
1.60000002,3.5
1.70000005,3.5
1.79999995,3.5
1.89999998,3.5
2.,3.5
0.,3.5999999
0.100000001,3.5999999
0.200000003,3.5999999
0.300000012,3.5999999
0.400000006,3.5999999
0.5,3.5999999
0.600000024,3.5999999
0.699999988,3.5999999
0.800000012,3.5999999
0.899999976,3.5999999
1.,3.5999999
1.10000002,3.5999999
1.20000005,3.5999999
1.29999995,3.5999999
1.39999998,3.5999999
1.5,3.5999999
1.60000002,3.5999999
1.70000005,3.5999999
1.79999995,3.5999999
1.89999998,3.5999999
2.,3.5999999
0.,3.70000005
0.100000001,3.70000005
0.200000003,3.70000005
0.300000012,3.70000005
0.400000006,3.70000005
0.5,3.70000005
0.600000024,3.70000005
0.699999988,3.70000005
0.800000012,3.70000005
0.899999976,3.70000005
1.,3.70000005
1.10000002,3.70000005
1.20000005,3.70000005
1.29999995,3.70000005
1.39999998,3.70000005
1.5,3.70000005
1.60000002,3.70000005
1.70000005,3.70000005
1.79999995,3.70000005
1.89999998,3.70000005
2.,3.70000005
0.,3.79999995
0.100000001,3.79999995
0.200000003,3.79999995
0.300000012,3.79999995
0.400000006,3.79999995
0.5,3.79999995
0.600000024,3.79999995
0.699999988,3.79999995
0.800000012,3.79999995
0.899999976,3.79999995
1.,3.79999995
1.10000002,3.79999995
1.20000005,3.79999995
1.29999995,3.79999995
1.39999998,3.79999995
1.5,3.79999995
1.60000002,3.79999995
1.70000005,3.79999995
1.79999995,3.79999995
1.89999998,3.79999995
2.,3.79999995
0.,3.9000001
0.100000001,3.9000001
0.200000003,3.9000001
0.300000012,3.9000001
0.400000006,3.9000001
0.5,3.9000001
0.600000024,3.9000001
0.699999988,3.9000001
0.800000012,3.9000001
0.899999976,3.9000001
1.,3.9000001
1.10000002,3.9000001
1.20000005,3.9000001
1.29999995,3.9000001
1.39999998,3.9000001
1.5,3.9000001
1.60000002,3.9000001
1.70000005,3.9000001
1.79999995,3.9000001
1.89999998,3.9000001
2.,3.9000001
0.,4.
0.100000001,4.
0.200000003,4.
0.300000012,4.
0.400000006,4.
0.5,4.
0.600000024,4.
0.699999988,4.
0.800000012,4.
0.899999976,4.
1.,4.
1.10000002,4.
1.20000005,4.
1.29999995,4.
1.39999998,4.
1.5,4.
1.60000002,4.
1.70000005,4.
1.79999995,4.
1.89999998,4.
2.,4.
0.,4.0999999
0.100000001,4.0999999
0.200000003,4.0999999
0.300000012,4.0999999
0.400000006,4.0999999
0.5,4.0999999
0.600000024,4.0999999
0.699999988,4.0999999
0.800000012,4.0999999
0.899999976,4.0999999
1.,4.0999999
1.10000002,4.0999999
1.20000005,4.0999999
1.29999995,4.0999999
1.39999998,4.0999999
1.5,4.0999999
1.60000002,4.0999999
1.70000005,4.0999999
1.79999995,4.0999999
1.89999998,4.0999999
2.,4.0999999
0.,4.19999981
0.100000001,4.19999981
0.200000003,4.19999981
0.300000012,4.19999981
0.400000006,4.19999981
0.5,4.19999981
0.600000024,4.19999981
0.699999988,4.19999981
0.800000012,4.19999981
0.899999976,4.19999981
1.,4.19999981
1.10000002,4.19999981
1.20000005,4.19999981
1.29999995,4.19999981
1.39999998,4.19999981
1.5,4.19999981
1.60000002,4.19999981
1.70000005,4.19999981
1.79999995,4.19999981
1.89999998,4.19999981
2.,4.19999981
0.,4.30000019
0.100000001,4.30000019
0.200000003,4.30000019
0.300000012,4.30000019
0.400000006,4.30000019
0.5,4.30000019
0.600000024,4.30000019
0.699999988,4.30000019
0.800000012,4.30000019
0.899999976,4.30000019
1.,4.30000019
1.10000002,4.30000019
1.20000005,4.30000019
1.29999995,4.30000019
1.39999998,4.30000019
1.5,4.30000019
1.60000002,4.30000019
1.70000005,4.30000019
1.79999995,4.30000019
1.89999998,4.30000019
2.,4.30000019
0.,4.4000001
0.100000001,4.4000001
0.200000003,4.4000001
0.300000012,4.4000001
0.400000006,4.4000001
0.5,4.4000001
0.600000024,4.4000001
0.699999988,4.4000001
0.800000012,4.4000001
0.899999976,4.4000001
1.,4.4000001
1.10000002,4.4000001
1.20000005,4.4000001
1.29999995,4.4000001
1.39999998,4.4000001
1.5,4.4000001
1.60000002,4.4000001
1.70000005,4.4000001
1.79999995,4.4000001
1.89999998,4.4000001
2.,4.4000001
0.,4.5
0.100000001,4.5
0.200000003,4.5
0.300000012,4.5
0.400000006,4.5
0.5,4.5
0.600000024,4.5
0.699999988,4.5
0.800000012,4.5
0.899999976,4.5
1.,4.5
1.10000002,4.5
1.20000005,4.5
1.29999995,4.5
1.39999998,4.5
1.5,4.5
1.60000002,4.5
1.70000005,4.5
1.79999995,4.5
1.89999998,4.5
2.,4.5
0.,4.5999999
0.100000001,4.5999999
0.200000003,4.5999999
0.300000012,4.5999999
0.400000006,4.5999999
0.5,4.5999999
0.600000024,4.5999999
0.699999988,4.5999999
0.800000012,4.5999999
0.899999976,4.5999999
1.,4.5999999
1.10000002,4.5999999
1.20000005,4.5999999
1.29999995,4.5999999
1.39999998,4.5999999
1.5,4.5999999
1.60000002,4.5999999
1.70000005,4.5999999
1.79999995,4.5999999
1.89999998,4.5999999
2.,4.5999999
0.,4.69999981
0.100000001,4.69999981
0.200000003,4.69999981
0.300000012,4.69999981
0.400000006,4.69999981
0.5,4.69999981
0.600000024,4.69999981
0.699999988,4.69999981
0.800000012,4.69999981
0.899999976,4.69999981
1.,4.69999981
1.10000002,4.69999981
1.20000005,4.69999981
1.29999995,4.69999981
1.39999998,4.69999981
1.5,4.69999981
1.60000002,4.69999981
1.70000005,4.69999981
1.79999995,4.69999981
1.89999998,4.69999981
2.,4.69999981
0.,4.80000019
0.100000001,4.80000019
0.200000003,4.80000019
0.300000012,4.80000019
0.400000006,4.80000019
0.5,4.80000019
0.600000024,4.80000019
0.699999988,4.80000019
0.800000012,4.80000019
0.899999976,4.80000019
1.,4.80000019
1.10000002,4.80000019
1.20000005,4.80000019
1.29999995,4.80000019
1.39999998,4.80000019
1.5,4.80000019
1.60000002,4.80000019
1.70000005,4.80000019
1.79999995,4.80000019
1.89999998,4.80000019
2.,4.80000019
0.,4.9000001
0.100000001,4.9000001
0.200000003,4.9000001
0.300000012,4.9000001
0.400000006,4.9000001
0.5,4.9000001
0.600000024,4.9000001
0.699999988,4.9000001
0.800000012,4.9000001
0.899999976,4.9000001
1.,4.9000001
1.10000002,4.9000001
1.20000005,4.9000001
1.29999995,4.9000001
1.39999998,4.9000001
1.5,4.9000001
1.60000002,4.9000001
1.70000005,4.9000001
1.79999995,4.9000001
1.89999998,4.9000001
2.,4.9000001
0.,5.
0.100000001,5.
0.200000003,5.
0.300000012,5.
0.400000006,5.
0.5,5.
0.600000024,5.
0.699999988,5.
0.800000012,5.
0.899999976,5.
1.,5.
1.10000002,5.
1.20000005,5.
1.29999995,5.
1.39999998,5.
1.5,5.
1.60000002,5.
1.70000005,5.
1.79999995,5.
1.89999998,5.
2.,5.
0.,5.0999999
0.100000001,5.0999999
0.200000003,5.0999999
0.300000012,5.0999999
0.400000006,5.0999999
0.5,5.0999999
0.600000024,5.0999999
0.699999988,5.0999999
0.800000012,5.0999999
0.899999976,5.0999999
1.,5.0999999
1.10000002,5.0999999
1.20000005,5.0999999
1.29999995,5.0999999
1.39999998,5.0999999
1.5,5.0999999
1.60000002,5.0999999
1.70000005,5.0999999
1.79999995,5.0999999
1.89999998,5.0999999
2.,5.0999999
0.,5.19999981
0.100000001,5.19999981
0.200000003,5.19999981
0.300000012,5.19999981
0.400000006,5.19999981
0.5,5.19999981
0.600000024,5.19999981
0.699999988,5.19999981
0.800000012,5.19999981
0.899999976,5.19999981
1.,5.19999981
1.10000002,5.19999981
1.20000005,5.19999981
1.29999995,5.19999981
1.39999998,5.19999981
1.5,5.19999981
1.60000002,5.19999981
1.70000005,5.19999981
1.79999995,5.19999981
1.89999998,5.19999981
2.,5.19999981
0.,5.30000019
0.100000001,5.30000019
0.200000003,5.30000019
0.300000012,5.30000019
0.400000006,5.30000019
0.5,5.30000019
0.600000024,5.30000019
0.699999988,5.30000019
0.800000012,5.30000019
0.899999976,5.30000019
1.,5.30000019
1.10000002,5.30000019
1.20000005,5.30000019
1.29999995,5.30000019
1.39999998,5.30000019
1.5,5.30000019
1.60000002,5.30000019
1.70000005,5.30000019
1.79999995,5.30000019
1.89999998,5.30000019
2.,5.30000019
0.,5.4000001
0.100000001,5.4000001
0.200000003,5.4000001
0.300000012,5.4000001
0.400000006,5.4000001
0.5,5.4000001
0.600000024,5.4000001
0.699999988,5.4000001
0.800000012,5.4000001
0.899999976,5.4000001
1.,5.4000001
1.10000002,5.4000001
1.20000005,5.4000001
1.29999995,5.4000001
1.39999998,5.4000001
1.5,5.4000001
1.60000002,5.4000001
1.70000005,5.4000001
1.79999995,5.4000001
1.89999998,5.4000001
2.,5.4000001
0.,5.5
0.100000001,5.5
0.200000003,5.5
0.300000012,5.5
0.400000006,5.5
0.5,5.5
0.600000024,5.5
0.699999988,5.5
0.800000012,5.5
0.899999976,5.5
1.,5.5
1.10000002,5.5
1.20000005,5.5
1.29999995,5.5
1.39999998,5.5
1.5,5.5
1.60000002,5.5
1.70000005,5.5
1.79999995,5.5
1.89999998,5.5
2.,5.5
0.,5.5999999
0.100000001,5.5999999
0.200000003,5.5999999
0.300000012,5.5999999
0.400000006,5.5999999
0.5,5.5999999
0.600000024,5.5999999
0.699999988,5.5999999
0.800000012,5.5999999
0.899999976,5.5999999
1.,5.5999999
1.10000002,5.5999999
1.20000005,5.5999999
1.29999995,5.5999999
1.39999998,5.5999999
1.5,5.5999999
1.60000002,5.5999999
1.70000005,5.5999999
1.79999995,5.5999999
1.89999998,5.5999999
2.,5.5999999
0.,5.69999981
0.100000001,5.69999981
0.200000003,5.69999981
0.300000012,5.69999981
0.400000006,5.69999981
0.5,5.69999981
0.600000024,5.69999981
0.699999988,5.69999981
0.800000012,5.69999981
0.899999976,5.69999981
1.,5.69999981
1.10000002,5.69999981
1.20000005,5.69999981
1.29999995,5.69999981
1.39999998,5.69999981
1.5,5.69999981
1.60000002,5.69999981
1.70000005,5.69999981
1.79999995,5.69999981
1.89999998,5.69999981
2.,5.69999981
0.,5.80000019
0.100000001,5.80000019
0.200000003,5.80000019
0.300000012,5.80000019
0.400000006,5.80000019
0.5,5.80000019
0.600000024,5.80000019
0.699999988,5.80000019
0.800000012,5.80000019
0.899999976,5.80000019
1.,5.80000019
1.10000002,5.80000019
1.20000005,5.80000019
1.29999995,5.80000019
1.39999998,5.80000019
1.5,5.80000019
1.60000002,5.80000019
1.70000005,5.80000019
1.79999995,5.80000019
1.89999998,5.80000019
2.,5.80000019
0.,5.9000001
0.100000001,5.9000001
0.200000003,5.9000001
0.300000012,5.9000001
0.400000006,5.9000001
0.5,5.9000001
0.600000024,5.9000001
0.699999988,5.9000001
0.800000012,5.9000001
0.899999976,5.9000001
1.,5.9000001
1.10000002,5.9000001
1.20000005,5.9000001
1.29999995,5.9000001
1.39999998,5.9000001
1.5,5.9000001
1.60000002,5.9000001
1.70000005,5.9000001
1.79999995,5.9000001
1.89999998,5.9000001
2.,5.9000001
0.,6.
0.100000001,6.
0.200000003,6.
0.300000012,6.
0.400000006,6.
0.5,6.
0.600000024,6.
0.699999988,6.
0.800000012,6.
0.899999976,6.
1.,6.
1.10000002,6.
1.20000005,6.
1.29999995,6.
1.39999998,6.
1.5,6.
1.60000002,6.
1.70000005,6.
1.79999995,6.
1.89999998,6.
2.,6.
0.,6.0999999
0.100000001,6.0999999
0.200000003,6.0999999
0.300000012,6.0999999
0.400000006,6.0999999
0.5,6.0999999
0.600000024,6.0999999
0.699999988,6.0999999
